1,What are the disadvantages of first-past-the-post electoral systems?,NEGATIVE,"We all know the situation could arise in the U.S. where one candidate wins the popular vote but another one the electoral college. Given that the same could arise in the United Kingdom and other countries with a first-past-the-post or \"winner takes it all\" electoral system, what are the genuine disadvantages of first-past-the-post electoral systems? Besides the given examples?"
550,Prohibition on incestual marriage vs same sex marriage - what does the data say?,NEGATIVE,"Two of the related arguments made by people who oppose same-sex marriage (especially those who do it on the basis of \"marriage is for raising kids\"): The slippery slope argument. Usually goes \"if you let two guys marry, why not 2 siblings?\" A similar but opposite direction policy argument: \"You claim to support same sex marriage because the government can not treat people differently by saying who they can't marry. But you yourself support government telling people that they can't marry, e.g. between siblings\". The problem is that such arguments are based on unsupported assumption that there are indeed people who support one and not the other. Thus, I have a couple of sub-questions: How valid is that assumption? What I seek as an answer is a comparison of polls/surveys which show support for same-sex marriage vs polls that show opinion about sibling marriage. It's probably too much to ask for a poll asking the 2 from the same people, but that would be ideal. If there are indeed statistically significant amount of people who support same sex marriage but oppose letting siblings marry - based on the first question - what are their main arguments for why there are differences between the two situations (legally, ethically or practically)? I would prefer this to be ideally somehow referenced (e.g. a policy paper, a speech, or at least a blog post articulating the position). Please note that I am not asking for the overall reasons why people oppose incestual marriage - those are obvious and well documented (Rooted in Old Testament and then Christian marriage laws, and more likely than not arising out of genetics issues arising from children of incest). Also, I am explicitly excluding inter-generational incest, since a rational argument can be made against it based on unequal power distribution."
551,"What legal benefits do married couples enjoy in US, and what is the rationale for those benefits?",NEGATIVE,"What legal benefits do married couples enjoy in United States, and what is the rationale for those benefits? If it's economic, then why aren't those benefits extended to any set of room-mates? If it's custody-related why aren't those benefits extended to unmarried parents?"
552,"",NEGATIVE,"Point by point.... (all numbers for FY2012 unless otherwise stated) Total Revenues -- $2.469 trillion Total Expenditures -- $3.590 trillion 2012 Budget Deficit - $1.121 trillion (Above numbers are from the OMB) From the IRS raw data: Year -- Total income for those grossing over $1m -- Total taxable income over $1m 2007 -- $1.401 trillion -- $1.008 trillion 2008 -- $1.076 trillion -- $754 billion 2009 -- $726 billion -- $490 billion We don't have hard IRS data for any year after 2009, which was the worst year in the recession, so this is not a great yardstick. However, looking at the economy as a whole (real GDP) year-to-year from the BEA 2007 -- $13.33 T 2008 -- $12.88 T 2009 -- $12.87 T 2010 -- $13.18 T 2011 -- $13.44 T 2012 -- $13.89 T (assuming 2% growth in Q4) Based on these numbers, the answer is, \"probably not.\" Even if personal incomes return to 2007 levels, there is not enough income in the over-1-million bracket to cover the current deficit for FY2012. Total GDP is higher than in 2007 but that doesn't tie directly to personal income, and there would still be a $100B deficit at 2007 levels. Another interesting point from these numbers is that the last year a 100% tax on income over $1m would have balanced the budget was 2007, when the deficit was around $160B."
553,"",NEGATIVE,"When you ask for how much will the tax rate have to be for rich people to wipe out the budget, you're most likely to be presented with a How Much is a Million?, Lies, Damn Lies, and Statistics Edition. The reason for this is because \"taxes on the rich\" can be defined in a lot of ways, such as making arbitrary cutoffs on who's rich and only counting certain types of taxes, such as personal income tax, payroll tax, corporate tax, capital gains tax, estate tax, etc. That being said, The deficit is to the point now, where if you actually want to cut it, you're going to have to BOTH raise taxes AND cut spending. Either/or is just not going to cut it."
554,"",NEGATIVE,"This article details many of the 1,138 documented rights and responsibilities associated with marriage in the United States according to the Government Accountability Office (GAO). They run the spectrum from tax incentives, medical decision making and benefits, entitlement program (Social Security, Medicaid, Medicare) eligibility, to family services like adoption and survivor benefits. As for the rationale, as @DVK notes, there is a wide range that have evolved over time and not all of them are all that rational. However, there is a very good discussion of the various reasons for championing marriage in the law found here."
555,"",NEGATIVE,"Without speaking to the merits of a particular law, one way that we can judge the success of a state sponsored initiative as a model for the country is the degree to which it is independently adopted (i.e. copied) by other states. Presumably, if a state seeks to copy and bring in another state's law to govern it's own citizens, then a majority of the elected representatives in that state see the law as having been a success. To that end, I think you have to say that the \"laboratories of democracy\" concept that Justice Brandeis spoke of is in itself a successful model for the country based on the sheer volume of examples that exist. Just in the 2012 elections we saw several states (Maryland, Washington and Maine) vote to adopt same sex marriage laws, presumably based on what their electorate saw as successes in other states around the country. Similarly, the last several election cycles have seen the pioneers of medical marijuana (California notably) spreading similar laws across the country. Washington and Colorado even taking it a step further and exploring recreational marijuana use in their states. Perhaps other states will see success in these laws in the future and adopt them for themselves, or potentially they will fizzle and be repealed or at least spread no further. Without going into a laundry list of all the different examples, I also found a smattering of articles speaking to this same point on issues ranging from education, to immigration and union rights which you can look at below. Wisconsin Collective Bargaining Limits Arizona Immigration Reform Florida Education Reform"
556,"",NEGATIVE,"This is somewhat of a circular question given that what is legal is defined by the state. If you do not (hypothetically) accept that you have any obligation to the state, then the legality of anything is a meaningless concept."
558,What’s the Constitutional basis for allowing natural-born U.S. citizens to renounce their citizenship?,NEGATIVE,"The 14th Amendment's first sentence reads: All persons born or naturalized in the United States, and subject to the jurisdiction thereof, are citizens of the United States and of the State wherein they reside. It is accepted that citizens of the United States (including native-born citizens, and persons that hold only U.S. citizenship) are allowed to renounce their citizenship. For example, Facebook executive Eduardo Saverin recently renounced his U.S. citizenship (leaving him with only Brazilian citizenship). The Expatriation Act of 1868 (enacted less than a month after the 14th amendment was promulgated), said in part: Be it enacted[...], That any declaration, instruction, opinion, order, or decision of any officers of this government which restricts, impairs, or questions the right of expatriation, is hereby declared inconsistent with the fundamental principles of this government. But this seems to contradict the plain reading of the Citizenship Clause, which appears to state that citizens are citizens regardless of whether they purport to have renounced their citizenship. So what is the Constitutional basis for allowing natural-born U.S. citizens to renounce their citizenship?"
559,"",NEGATIVE,Eritrea hasn't had any elections practically since its independence in 1991.
562,"How is a political party radicalised, and what are the effects?",VERY_NEGATIVE,"In the late 1970s and early 1980s, the British Labour Party was seen by many as having retreated from the centre ground of British politics into an obsession with left-wing ideological purity. In 1981, a significant number of centrist members left to join the breakaway SDP, pushing the balance of the party's remaining membership further to the left by default. At the same time, a Trotskyist group called Militant was alleged to have been using entryist tactics to expand its influence within the party. Labour's 1983 manifesto1, popularly known as \"The longest suicide note in history\", was an unusually detailed document, containing many policy positions considered radically outside the mainstream of popular opinion at the time, and expressed in language which appealed more to the hard left than the general public. Labour suffered a massive electoral defeat in 1983, partly as a result of votes lost to the SDP, and conventional wisdom in the UK holds that its return to electability was won only as a result of its shift during the late 1980s and early 1990s to a more centrist position (which, among other things, involved the expulsion of many known and suspected Militant members from the party). I'd like to know: Is there a name for the phenomenon of a movement or party accelerating away from the mainstream as \"moderate\" supporters leave and previously \"fringe\"2 elements seek to gain influence? I've used \"radicalised\" in the title of this question, but it seems insufficient. Is the phenomenon always, or even usually, associated with a loss of wider political influence, as would seem logical (since fewer voters will identify with a less mainstream set of policies)? To what extent could it be argued that the Tea Party in the US is a Libertarian version of an entryist group in the mould of Militant? 1 Labour Party Manifesto, 1983 2 This is not intended as a pejorative; if there's a better word I didn't think of, I'd be interested to hear it."
563,"",NEGATIVE,"I'm not yet able to answer if the phenomenon has an official PoliSci name. I would argue that such an outcome is not guaranteed. Presumably, Hitler's policies were not exactly mainstream in the early 1930s yet Nazi popularity grew instead of shrinking. This had more to do with the ability of ideas and policies to attract popular support where they had none before, turning them into \"mainstream\". Same can be said of progressives in USA, although here the example works to both sides of your question. A large chunk of their actual policies were not nearly mainstream for most of USA's history, yet the same exact policies produced both Walter Mondale's 525/13 electoral loss to Reagan in 1984 (interestingly tempered by the fact that, while losing 49 states out of 50, he still managed to harvest 40% of national popular vote vs Reagan's 59%). But, after the same policies attracted more support, Obama's 2008 365/173 EV win over McCain (53%/45% popular vote split) became possible. Of course, both cases were not helped by the fact that Reagan was a super talented politician and McCain ... I suppose saying \"sucked\" would be too subjective for StackExchange, but he did - the whole suspending campaign due to financial crisis being the most glaring example. The main factors affecting whether such a radicalization helps or hurts seem to be: A. having an extremely skillful populist politician at the helm (Hitler was universally regarded as an extremely effective orator, and Mein Kampf is written in a highly convincing style). B. Having unique set of circumstances where a combination of environmental changes (demographics, economy) makes the opposition greatly unpopular and your own policies appear to have effective - at least short term - fixes. Hitler would have been a footnote of history if not for Germany's internal issues in the wake of Versailles treaty. Obama was greatly helped by both unpopularity of Iraq war, Bush's political ineptitude, and financial crisis (pre-crisis, McCains polls were on par or better, if I recall); as well as dramatically shifting demographics of the country. Numbers say that Tea Party is nowhere near \"extreme\"/\"radicalized\" as mass media paint them. Therefore they can't be equated to entryist Trotskists, I would argue. Recall that their main political positions are balancing the budget via reducing federal spending and not increasing taxes; and as a specific policy example of this trend, objections to Obamacare. Let's see how that sits with American people as far as being \"extreme\": Obamacare: 2012/11/18 Gallup poll found that 54% think that is NOT the business of government to ensure that everyone has healthcare, vs 44% approve: A separate Dec 2012 CNN poll found that Obamacare is opposed/supported by 52%/42%. Balancing the budget via spending vs. taxes: According to this 2012/12/11 poll (yadd yadda, Faux Evil News - except the poll was conducted by a joint R and D affiliated companies, as live phone interviews, and included cell phones which as per Nate Silver is supposed to be the main methodological deficiency between good and bad polls last year): \"Which do you think is the BEST way to deal with the country’s budget problems?\" 57%: Mostly with cuts in government spending 20%: Mostly with tax increases 18%: Both (Both) (Other) 5%: Other/Don't know \"Do you think raising taxes on the wealthy can solve the country’s budget problems -- or do you think major spending cuts are necessary also?\" 61%: No, major spending cuts are necessary also 33%: Yes, raising taxes on wealthy can solve budget problems Please note that the numbers above are from overall population, if you only break out Republicans, they are even higher. Beneson Survey of Obama voters (on behalf of a Democratic think tank!) found that: 41% who supported the Democratic incumbent want to get control of the deficit mostly by cutting spending, with only some tax increases, another 41% want to solve it mostly with tax increases and only some spending cuts Hardly a sign of \"extremism\" when 41% of opposing party agrees with you on the main point. Now, it is true some Tea Party candidates were defeated in 2012. However, very few had anything to do solely with \"extreme\" Tea Party views. Two of the most infamous defeats were because the candidates stopped running on Tea Party fiscal platform and decided to open their idiot mouths and start running as religious conservatives, which was precisely what Tea Party platform was NOT about, and several narrowly lost due to coattail effects from Obama's ticket). Even so, Republicans retained a solid majority of the House (lost between 6 and 12 seats, this seems to be inconsistent) lost only 2 seats in the Senate wound up BETTER against Obama than McCain in 2008 (332/206 vs 2008 365/173 EVs, and 51%/47% vs 2008 53%/45% popular vote)"
566,List of countries that includes how much of the workforce is employed by the government,NEGATIVE,"Where can I find a list of European/World countries by government workers per capita or as a percentage of total workforce? I can't seem to find it on Eurostat. It would be interesting to see the effects of this policy and find a correlation between count of government workers and how \"rich\" the country is."
567,Why does Italy have so many political parties?,NEGATIVE,"It's a bit of a running joke but Italy has many political parties and this causes its governments to be unstable. For example currently it has six major political parties plus dozens of minor players. I've always been told it was due to the proportional voting system, however in the past 20 years Italy went through different systems - majority voting - and the number of parties has only increased. Why is that? More info on Italy's complex electoral laws"
568,"",NEGATIVE,"In Italy, the electoral system can be changed with the majority of the Lower and Upper houses. The current electoral system called by Giovanni Sartori \"Porcellum\" gives the majority (and a bonus of elected, \"premio di maggioranza\") to a coalition of parties, not to a single party, so small parties can survive. Some parties of those are present only in some territories. Post-war Italy hadn't a pure majority electoral system, the current one is proportional and the previous (Mattarellum) was a mix (75% majority, 25% proportional). During last 10 years, only two parties become strong enough (more than 20%) to lead coalitions: PDL (center-right) and PD (center-left). So, why there are too many parties? Electoral system can be changed by majority: if a party knows it'll lost next elections, it can change the law to limit the opponent. No real majority electoral system was adopted in Italy after WWII. Highly polarized electorate. No serious election threshold for parties was adopted to correct fragmentation by proportional system. In the Italian edition of Comparative Constitutional Engineering (Ingegneria costituzionale comparata) Sartori describes these problems very well, and many times he cites Germany (proportional system with per-party election threesold) as an example to follow."
569,"",NEGATIVE,"While there are very obvious reasons why a single-member district, first-past-the-post system would prevent a third party from emerging in a locale with 2 dominant parties [1], it's not at all obvious that such a dynamic would force an existing multi-party system to collapse to dual-party one, especially if there are mitigating factors (discussed below) The Wiki link you provided indicates that currently, Italy has a mix of single-member districts AND (smaller) proportional representation system. The latter obviously gives additional anchoring to multiple parties. Also, while there are many distinct parties, many of them are purely regional. Italy seems to have an extremely wide variety of political viewpoints. The parties range from recently-disbanded \"neo-fascist\" Italian Social Movement to Communists and Socialists of various stripes to liberals of all kinds. This may promote multi-party system While there are many parties, usually they unite into 2 main coalitions (center-left and center-right). [1] - The usual simple reason is that voting for a less popular but strongly preferred third party simply means that you just deprived one of the two mainstream candidates of your vote (and decreased the chances of winning for the party you prefer more among the two for no gain)."
570,What is the rationale behind having different voting ages?,NEGATIVE,In some countries you can vote for one arm of the parliament at one age (say 18 years) and for the other at a different age (say 25). Is there a rationale or is it merely tradition? For example this happens in Italy.
571,When is legalization a better alternative?,NEGATIVE,"While prohibition never worked with alcohol, and legalization of soft drugs seeming more and more acceptable to the general public, there are clearly plenty of examples of cases in which prohibition works. For example, it's illegal to steal and I don't think there is any strong support for the legalization of stealing... or to make a different and less extreme example, there is little support for the legalization of driving under the influence. What is the difference between legalizing a drug and legalizing a different criminal behaviour? Why is the former considered better than prohibition but not so the second?"
572,What socio-economic measurement system may become an alternative to the economic growth percentage?,NEGATIVE,"I live in Israel where the government constantly brags about a high economic growth percentage, while many claim that this datum isn't sufficient for describing the true nature of the socio-economic situation. Those people would suggest that a better way of measurement must be introduced, where there will be a proper representation for different well-fare elements, distribution of wealth, etc. The Gini coefficient for example is not good as an alternative, as it does not intend to reflect the economic growth of a country along with the equality situation. What more progressive measurement system might be used in order to show both the economic growth AND the actual socio-economic experience of people of a different socio-economic status (not only the 'average')? I'm looking for something that may be simplified and described in numbers, so the general public, without professional economical knowledge, will have a simple tool of measurement for the functionality of the government."
573,"",NEGATIVE,"As far as Italy, it seems to be merely tradition (but short lived one, as the current voting laws were established in 1946). I base this answer on the fact that they are, in fact, changing the 25 YO limit: (ANSA) - Rome, July 18 - Italy is set to lower the minimum age for people to become Senators and to vote for representatives in the Upper House. On Wednesday the Senate approved an article contained in constitutional reforms that will allow for Senators to be as young as 35, down from the current minimum age of 40. The voting age will be 18 for both the House and the Senate - at the moment a voters had to be 25 before casting a ballot in Senate elections. (src: http://www.lifeinitaly.com/news/en/154224) Now, as to the 'why', I was not able to find any officially stated reasons, but one can speculate on the obvious: All voting age restrictions are based on perceived ability to make 'wise' voting decisions. Since typically, upper parlament chambers are elected for longer periods of time, AND are meant to 'temper' popular vote based lower chambers (e.g. in USA, the Founders meant for House to be representing the People, and the Senate, the States); it may have been felt that Italian upper house should have 'wiser' people electing them. Italy does have an electoral tradition of restricting franchise, for example: The Sardinian Statuto Albertino of 1848, extended to the whole Kingdom of Italy in 1861, provided for basic freedoms, but the electoral laws excluded the non-propertied and uneducated classes from voting. (Wiki)"
574,"",NEGATIVE,"There are four main reasons people support legalization of drugs but not other behavior: Many people feel that drugs are \"victimless\" behavior, and as such, are not a crime An interesting analogy would be that it's not a crime to gamble away one's money, if you are comparing stealing material property to drugs; state lotteries are legal even in places that supposedly prohibit gambling. Please note that there is a (smaller) group of people who are very nuanced about this: they wish to combine legalizing the consumption of drugs itself, BUT at the same time, strongly increase penalties for any other crimes or even misdemeanours that may endanger other people, such as DUI ( my own personal proposal would be to exchange legalizing drugs for declaring DUI to be fully legally treated as attempted murder and any victims resulting from DUI as premeditated actual/attempted murder). Second reason is purely practical. Prohibition Just Doesn't Work. Period. It doesn't matter why, but it's been proven repeatedly that it does not. Prohibiting a random crime X usually works to stop it from happening in most cases (e.g. stealing). Prohibiting addictive substance consumption does NOT. To quote an famous adage (I heard it attributed to Swedish King Gustav Adolf), \"don't pass laws you can not enforce\". In other words, it doesn't matter if the law has a good rationale - if you can not enforce it, you merely sabotage the legitimacy of the government, to no good end. The prestige of government has undoubtedly been lowered considerably by the Prohibition law. For nothing is more destructive of respect for the government and the law of the land than passing laws which cannot be enforced. It is an open secret that the dangerous increase of crime in this country is closely connected with this. – Albert Einstein It is well known that prohibition of addictive substances in practice usually leads to increased crime and strengthening of organized criminal organization, especially in democracies. Prohibition is what allowed American gangsters to flourish; drug laws is what allowed drug cartels AND gangs to flourish in the second half of 20th century. This is fairly obvious - when you prohibit something, you drive up the price, especially if it's an addictive substance which ensures unceasing demand. Since the substance is prohibited, you also dramatically decrease the pool of suppliers, providing those suppliers with a lot of funding. And, since it's illegal, your suppliers will not simply be criminals, but usually the worst ones (due to lucrativity) and the most ruthless and well organized ones. Ergo, you just took your worst criminal organization and handed them what is in essence an unlimited source of funding and unlimited reason to use violence to protect that source. This one is just a corollary of #1/#2/#3 - legalizing drugs brings fiscal and economic benefits to the state where prohibition does the opposite. The argument, on the surface, is fairly simple cost-benefit analysis: Prohibition: Your costs include the loss of taxes on an economic activity that is driven underground; the economic losses of extra-high costs going abroad; the costs of law enforcement/judiciary; the costs of incarceration; the economic losses on having productive population incarcerated; and the second effect costs of strengthened organized crime. Legalization: You have the economic costs of addicted people who can't participate in the economy and have to be treated (but many of those people are just as afflicted under Prohibition); you have economic costs of people hurting other people while under the influence such as DUI (but as noted above, that can be easily addressed by enhanced anti-DUI legislation)."
576,Where one can find the data on Shorrocks index for the world?,NEGATIVE,"Shorrocks index is an index of estimated income mobility (in other words, how likely is it for someone who was in bottom 20% by income in their country to increase their income in N years to move to other income quartiles than bottom 20%). I tried googling, but didn't see any obvious sources of actual index results for countries of the world. Is there a good source of that data?"
577,Why do party's candidature requirements exist in some countries?,NEGATIVE,"The Republic by the Spanish Wikipedia is: Republic (from latin res publica, «the politic, the public»), in a wide sense, is a politic system based on the law's empire, the law ( the constitution) and the equality before the law as a way to stop the possible power abuses of the rulers, the government or the majorities, with the objective to protect the fundamental rights and the civil liberties. If in theory all the citizens are equal before the law, having same rights, they should have the same chance to become a candidate for any government position as governor or president for example. Then: Why some Republics request to their citizens for a party's support, a huge signature list or money to become a candidate?"
578,"",NEGATIVE,"DVK's answer is really great but too focused for this question, I think, so I'd like to add this more general statement, which I feel it better addresses the question itself. You are comparing two completely different things. Drinking alcohol or using drugs doesn't directly harm anyone other than yourself. It may cause you to commit other crimes, but those are things which already are crimes anyway. Stealing, on the other hand, harms the original owner of the stolen object, since he doesn't have that object any more. Hence, it is perfectly logic to never ban actions which don't directly damage other people, while keeping banning those who do."
579,"",NEGATIVE,"This is a means of keeping radical fringe parties from inadvertently gaining power. Germany, for example, requires all parties to have at least 5% of the vote in order to have seats in parliament. Prior to the Nazis taking over, they were a minority party who coopted many fringe parties into a coalition from which they then launched into dictatorship. Many of the smallest parties are single issue ones that can be used in such a way, so some countries ban the smallest ones in order to prevent this from happening again. Ballots are confusing enough for some people (Witness Florida!). By limiting ballot access to complete fringe parties, the ballot can be more easily understood by, say, the illiterate or the uninformed. At least in the United States, literacy tests are barred by Constitutional Amendment. Generally speaking, there is public good in having a limited number of choices (usually in Virginia we have about 6, rather than say, 600). Not only is there a cost to printing such a ballot, but there is also a cost in reading it."
580,What is the Overton window?,NEGATIVE,"I have heard of the Overton Window on Wikipedia and in a question on Skeptics StackExchange. Wikpedia says: The Overton window is a political theory that describes as a narrow \"window\" the range of ideas that the public will find acceptable, and that states that the political viability of an idea is defined primarily by this rather than by politicians' individual preferences. I have three questions here: Can you explain this concept a bit better? Is this a hypothesis or a proven theory? If so, can you give an example of the Overton Window in action?"
581,Why do political bodies often sit in semicircles?,NEGATIVE,"It is quite common for legislative bodies to sit in \"semi circles\". source I can see how, for historical reasons, this shape was optimal for hearing clearly in a large room, however this needs not be so in the present day and age. This \"strip-like\" configuration arguably also lead to the concept of left and right and of two political \"poles\". Why, then, do we keep on using this seating structure? Are there any countries that experimented with different seating shapes and with what results?"
582,"",NEGATIVE,"The answer is very short but the reasons are: In theory when a speaker reads his speeches on the tribune, the speaker represents a portion of the \"people\", and because of that He deserves respect from his colleagues (other speakers), so a good way to do that is pointing all the seats in direction to the tribune. The acoustic reason, is because they try to imitate or simulate a the Greek Theater, where the sound is distributed uniformly along all the seats and the last user (in this case another speaker) can listen what the other speaker says. Don't forget that most of speakers Houses were built in XIX Century when the microphone didn't exist, so listening to others was troublesome. ---------------------------------_______________________________________"
583,"",NEGATIVE,"First off, Overton Window is neither a hypothesis nor a proven theory. It's an attempt to label an existing observed phenomenon. There are 2 ways to think of Overton window: You can think of Overton windows as a spectrum of ideas, with each idea on a spectrum having more and more support/political acceptance; till you get to the level of idea being an official government policy; and then further up the spectrum less and less support again. Let's look at the usual example (based on the post by the person who first popularized the concept, Joshua Trevino): Education policy. In a typical state, say Michigan, there are a variety of options regarding the State's involvement in children's education. Each option has a certain level of popular support, which are roughly grouped into 6 bands: Unthinkable/Radical/Acceptable/Sensible/Popular/Policy. The last band is the level of acceptance which is high enough that the government can implement the idea as policy. The point made by Overton (aside from the bands) is that usually, a very narrow range of ideas on the spectrum have political acceptance. +================+=========================================================+ | Acceptability | Idea | | Level | | +================+=========================================================+ | Unthinkable | No government involvement in education. | | Radical | All schools private with government regulation. | | Radical | Voucher system with public schools. | | Radical | Tuition tax credit with public schools. | | Acceptable | Homeschooling legal. | | Popular/Policy | Private schools restricted. | | Acceptable | Homeschooling illegal. | | Radical | Private schools illegal. | | Unthinkable | Children taken from parents and raised as janissaries. | +================+=========================================================+ You can also simply think of it as a graph of what % of people's support is required if we want to achieve a certain level of political acceptance: It may help if we show a graph and a table Here's my own graph (please note that the #s are made up - I'm not aware that Overton meant specific #s, or that mine are even remotely accurate. Apologies for somewhat unparallel lines - making graphs by hand in Paint.NET is not the best idea ever :) In the graph, the Blue letters are the Overton Acceptability scale, and they are graphed against the % of population which should support the idea before it reaches that level acceptability. Here's that graph in a table form: +===+===============+===========+==============================================+ | | Acceptability | % popular | | | | Level | support | Comment | +===+===============+===========+==============================================+ | U | Unthinkable | &lt; 1% | Not 0, some wackos always like ANY idea :) | | R | Radical | 10% | Some # | | A | Acceptable | 25-30% | Majority of one political party supports | | S | Sensible | 40% | Independents start liking it | | P | Popular | 53% | A majority outside margin of error. | | Po| Policy | 60%+ | Because filibuster | +===+===============+===========+==============================================+ To re-iterate, the actual percentages in the table are made up by me based on some well-reasoned logic, not actual numbers proposed by Overton (he didn't propose any) or formally proven by science. I just feel that having actual numeric estimates illustrates the idea better. Please note that there is a related concept that sometimes gets confused with \"Overton Window\" - and that is \"moving Overton Window\". The idea is pretty simple: if we look at the spectrum, and the idea we like is NOT within \"Acceptable\" range right now, we want to do something to make the Overton window move in the range, so our idea is going to be acceptable. Or in reverse, to make the window move so an idea we oppose but is currently acceptable becomes Un-acceptable. (e.g. Radical/Unthinkable). For example, in 19th century, the idea of owning slaves was quite acceptable, and was a policy. The goal of the Abolitionist movement was to move the Overton window so that the idea became unacceptable to majority of population. Or take drug legalization. In 19th century, it was quite acceptable to take recreational/medicinal drugs. Later, the Overton window moved so that it became unthinkable/radical for drugs to be legal. Then the hippies made the idea of legal drugs acceptable, or at lease sensible in the 60s; and libertarians moved it from acceptable to at least popular, and with some states legalizing it, to Policy. And further, another notion that gets confused, is a very specific method for moving the Overton Window (as discussed above) by openly proposing Radical/Unthinkable ideas into popular conversation; with the effect that less radical but unpopular ideas further up the spectrum become Acceptable or Sensible. Now, I have a feeling that in your bullet point questions you were actually referring to this specific concept and not to an actual static Overton Window I defined above, based on the Skeptics link. As such, the fact that this method works is not really a proven theory, and more of an observation of how the human decision making works. It's not even specific to politics, the same exact psychological concept works for example in business: You need to convince your boss to use approach X to solve a problem You favor a solution Y that's not very acceptable to the boss at the moment. Instead of proposing Y, you propose 3 distinct solutions, \"Y, the bad, and the ugly\" The boss is more likely to agree to Y, after seeing the awfulness of the other two solutions. Why? By comparison, the negatives of solution Y seem insignificant (this is called the decoy effect). By being able to reject the 2 bad solutions, you \"sate\" the boss's need to \"perform managerial functions\" (aka \"I gotta provide some criticism here\"). This isn't necessary with good bosses, and totally useless with either great (already has a correct vision/solution) or poor (already has A vision/solution, not necessarily correct, and not willing to stop micromanaging :) As an example, take a look at the healthcare discussion in the USA. This is very instructive because it was exactly the topic discussed in the DailyKos article I linked to in the very beginning, where the authors - in 2006 - proposed that using this method of moving the Overton window is desirable for Progressives overall and used healthcare in partucular. Before, the concepts of fully nationalized healthcare, single-payer system, requiring everyone to have health insurance, and forcing people to pay for other perople's health insurance via a tax were... not very popular shall we say. Witness Hillarycare and its failure's subsequent negative effects on Clinton and DNC. As David Atkins advocated in the DailyKos article, the progressives, instead of running scared from the single-payer idea, should have used it to drive the changes in Overton window. Which is exactly what happened. When Obama administration and liberal Congress of 2008 started discussing single-payer system and how NHS is great, the idea of requiring everyone to have insurance and have taxpayers foot the bill all over the sudden became \"acceptable\" and reached 40% popularity, even if it never reached the \"popular\" Overton status (current polls have Americans reject the idea 54% vs 44%, despite it having already become \"policy\")."
584,Why didn't Americans Elect field a candidate in the 2012 U.S. presidential election?,NEGATIVE,"Americans Elect was trying to get an alternative candidate on the ballot in the 2012 presidential election. The party was to hold a completely online convention to elect a party ticket to run. However, the party ended up not fielding a candidate and not showing up on the ballot. What was the reason that no ticket was put forth and what factors most contributed to that result?"
585,"",NEGATIVE,"As one who regularly addresses large crowds, I can tell you that while acoustics may not be as important today, eye contact still is. Alternatives such as a podium in the round are disconcerting at best. Also, remember that many legislatures in the United States are in the same buildings they have been in for years. Tradition plays an important role, and there is a high bar to change it. Finally, if you are wondering why parties sit together, there is an even simpler reason. Think back to high school. Given a choice between assigned seats (where the teacher decided) and sitting with your friends, which did you choose? In most assemblies, the podium is one of the less interesting things going on. It's the ability to talk with your colleagues (the polite term is caucus), both for strategic reasons and just because you like them better that matters."
586,Do/did non-dictatorial Communist societies exist?,NEGATIVE,"I've often heard the following two points of view: Communism is a failed philosophy, and it has always failed (e.g. USSR, China, Cuba etc...). Therefore it's simply wrong. Communism has never been applied correctly, but that's for historical reasons and not intrinsic to communism. Therefore it's basically misunderstood. Are there examples of societies adopting Communism (or Marxism) and thriving without degenerating in dictatorial Soviet-style societies? As a side note: are there good treaties on the subject which are not partisan but strive to give an objective overview of the matter?"
587,"",NEGATIVE,"Presidential elections start at least two years in advance of the election. Americans Elect started in February 2012 with their nominating process. Without sufficient lead-time, it is impossible to generate sufficient mass (momentum and money) to get a candidate to move forward. The sign-on process to get a delegate officially listed took anywhere from 20 minutes to two days, in Internet time, this is a life-time. Candidates had to go find their own delegates to build a base which required them to find them through mobile vans with computers to sign them up. The cost for each supporter would be about 5 times the cost for the Republicans or Democrats to get ballot signatures. A serious candidate would need $5 million to get nominated on Americans Elect. If one were going to spend $5 million to get on the Americans Elect ballot, one could simply do it themselves without the baggage of Americans Elect because after the nominating process, Americans Elect was not supporting the candidate after the election. The Americans Elect board demanded a centrist candidate from each party instead of one from the left and one from the right. This created a false impression that the board would not approve candidates that did not meet their criteria."
588,"",NEGATIVE,"A political party (and any organisation that seeks to field candidates for office is a political party, whether it claims otherwise or not) needs two things: Money. Footsoldiers. The founder of AE, Peter Ackerman, seems to have an ample supply of the former - he made over $300 million as a director at the junk bond trading firm Drexel Burnham Lambert, before the company filed for bankruptcy in the wake of a securities fraud investigation, and his disputes with the IRS over $150 million in allegedly unpaid taxes suggest that he's at least as wealthy in recent times as he was at the collapse of Drexel. It's in the second category, footsoldiers, that AE seems to have been lacking. The AE website is, at this point, little more than a holding page, but at the time of AE's withdrawal from the 2012 presidential race, its effort to find a presidential candidate with widespread support had been singularly unsuccessful: source: Daily Kos This is not, to be honest, surprising. People who decide to invest their time and energy in causes do so because they are passionate about them, and AE's founding principle - that politics in the US is too partisan and polarized - may not be particularly inspiring to such people; few are passionate about being somewhere in the middle. AE did, however find one candidate to support for election: Angus King, who was subsequently elected as Senator for Maine. A complaint about alleged irregularities in AE's support for King was filed with the FEC by the Republican Party of Maine as a result of this support."
